id,LEVEL3_COD,invasive,e.species,status.x,e.n,e.sd,e.temp_mean_30,e.temp_sd_30,e.temp_mean_30_sd,e.temp_sd_30_sd,e.reservoir_mean_30,e.reservoir_sd_30,e.reservoir_mean_30_sd,e.reservoir_sd_30_sd,e.temp_mean_60,e.temp_sd_60,e.temp_mean_60_sd,e.temp_sd_60_sd,e.reservoir_mean_60,e.reservoir_sd_60,e.reservoir_mean_60_sd,e.reservoir_sd_60_sd,e.temp_mean_90,e.temp_sd_90,e.temp_mean_90_sd,e.temp_sd_90_sd,e.reservoir_mean_90,e.reservoir_sd_90,e.reservoir_mean_90_sd,e.reservoir_sd_90_sd,n.species,status.y,n.n,n.sd,n.temp_mean_30,n.temp_sd_30,n.temp_mean_30_sd,n.temp_sd_30_sd,n.reservoir_mean_30,n.reservoir_sd_30,n.reservoir_mean_30_sd,n.reservoir_sd_30_sd,n.temp_mean_60,n.temp_sd_60,n.temp_mean_60_sd,n.temp_sd_60_sd,n.reservoir_mean_60,n.reservoir_sd_60,n.reservoir_mean_60_sd,n.reservoir_sd_60_sd,n.temp_mean_90,n.temp_sd_90,n.temp_mean_90_sd,n.temp_sd_90_sd,n.reservoir_mean_90,n.reservoir_sd_90,n.reservoir_mean_90_sd,n.reservoir_sd_90_sd,e.vector,n.vector,continent,n,longitude,latitude,growthform,latitude.abs,yi,vi,phenology
11,ARI,Tamarix ramosissima,Tamarix ramosissima,exotic,76,73.36631231027908,289.4637275160405,2.9435693068298785,9.160633310725952,0.9172684789599032,1.0088876937967469e-5,2.2761000595423997e-5,1.2575817889820323e-5,2.2094787172478587e-5,291.58485550462154,3.1733338706073533,8.428052318788502,0.9274050045587897,8.574855212759701e-6,1.9663425565686052e-5,1.1376528275485413e-5,2.0385976206421626e-5,294.26847947773183,3.121179106148031,6.726447527218019,0.9397574401843177,5.353731236262517e-6,1.3181286000423237e-5,6.799572213816568e-6,1.4991155043499452e-5,Eriogonum wrightii,native,243,42.86784045808982,298.8723666846507,2.5232038789096047,4.424307927213408,0.8547703856556654,2.099294836974938e-5,3.172204376541543e-5,2.2221922860478536e-5,2.6880396354535245e-5,295.89104674120824,2.6613572244230137,5.711477582790411,0.9795520882542877,2.1345099867970833e-5,3.4682619992075655e-5,2.271147145955356e-5,2.9079283029595055e-5,291.79188860774207,2.832451131065359,6.820460904379,0.9754780465224829,1.867805995300802e-5,3.54377986793732e-5,1.9715198332332332e-5,3.0088944125555734e-5,124.59332571566486,297.6605728978992,Northern America,5337,-111.65286061285502,34.279012043275934,Woody,34.279012043275934,0.5343797302398751,0.01772070993963744,Flowering
12,ARI,Tamarix ramosissima,Tamarix ramosissima,exotic,76,73.36631231027908,289.4637275160405,2.9435693068298785,9.160633310725952,0.9172684789599032,1.0088876937967469e-5,2.2761000595423997e-5,1.2575817889820323e-5,2.2094787172478587e-5,291.58485550462154,3.1733338706073533,8.428052318788502,0.9274050045587897,8.574855212759701e-6,1.9663425565686052e-5,1.1376528275485413e-5,2.0385976206421626e-5,294.26847947773183,3.121179106148031,6.726447527218019,0.9397574401843177,5.353731236262517e-6,1.3181286000423237e-5,6.799572213816568e-6,1.4991155043499452e-5,Eriogonum fasciculatum,native,501,60.542008372389795,286.91187631450964,2.7582463495332847,6.343934974315664,0.8201003458496247,1.4224895851166261e-5,2.8816388934021257e-5,1.620268118581494e-5,2.2606974745902493e-5,287.7659832840829,3.1320922717624438,5.683247447858989,0.8109622353814473,1.2905928332329128e-5,2.711452727434007e-5,1.597208125469248e-5,2.093588240120606e-5,289.9697477786127,3.189113513514828,5.927571423918754,0.8598548577400988,1.106454279445701e-5,2.393502936368053e-5,1.442621542784233e-5,2.206631230308334e-5,124.59332571566486,88.58052471214333,Northern America,5337,-111.65286061285502,34.279012043275934,Woody,34.279012043275934,0.2618134152583087,0.015213301563516347,Flowering
13,ARI,Tamarix ramosissima,Tamarix ramosissima,exotic,76,73.36631231027908,289.4637275160405,2.9435693068298785,9.160633310725952,0.9172684789599032,1.0088876937967469e-5,2.2761000595423997e-5,1.2575817889820323e-5,2.2094787172478587e-5,291.58485550462154,3.1733338706073533,8.428052318788502,0.9274050045587897,8.574855212759701e-6,1.9663425565686052e-5,1.1376528275485413e-5,2.0385976206421626e-5,294.26847947773183,3.121179106148031,6.726447527218019,0.9397574401843177,5.353731236262517e-6,1.3181286000423237e-5,6.799572213816568e-6,1.4991155043499452e-5,Eriogonum corymbosum,native,65,30.66919833520686,298.59606694148135,2.570167433190534,4.12966087830971,0.845418915821615,2.956170677905649e-6,6.814746100944299e-6,3.4754579634668406e-6,6.6673506666588115e-6,298.16411372258113,2.733432029510538,3.258357536381299,1.0406602132759977,4.707672903346406e-6,9.07821155105711e-6,9.464601354622504e-6,1.0908521819250993e-5,294.895714455629,2.8248291710235676,4.664291560646691,0.9694735636151073,5.55369716250068e-6,1.0380712982026858e-5,1.0651452669080154e-5,1.1813437884763724e-5,124.59332571566486,262.4599398866489,Northern America,5337,-111.65286061285502,34.279012043275934,Woody,34.279012043275934,-0.7440979333186679,0.03050592052702172,Flowering
14,ARI,Tamarix ramosissima,Tamarix ramosissima,exotic,76,73.36631231027908,289.4637275160405,2.9435693068298785,9.160633310725952,0.9172684789599032,1.0088876937967469e-5,2.2761000595423997e-5,1.2575817889820323e-5,2.2094787172478587e-5,291.58485550462154,3.1733338706073533,8.428052318788502,0.9274050045587897,8.574855212759701e-6,1.9663425565686052e-5,1.1376528275485413e-5,2.0385976206421626e-5,294.26847947773183,3.121179106148031,6.726447527218019,0.9397574401843177,5.353731236262517e-6,1.3181286000423237e-5,6.799572213816568e-6,1.4991155043499452e-5,Eriogonum jamesii,native,39,39.92758330020138,293.03238457573786,2.719285689128148,4.176517356933246,0.8599190668320822,1.1775243575798562e-5,2.090001730162478e-5,1.5077049232505727e-5,2.2313259592527475e-5,294.2954856676933,2.400531739652118,2.6553573445391123,0.5479146942557525,3.330321757286894e-5,4.4059180464600965e-5,3.1562705068683275e-5,3.2940203195470405e-5,293.73707061506747,1.990102419486735,3.867001892423568,0.5819512706220231,4.128356003474852e-5,5.516966807428542e-5,2.4891475019238214e-5,2.4598056751048845e-5,124.59332571566486,227.75619070065815,Northern America,5337,-111.65286061285502,34.279012043275934,Woody,34.279012043275934,0.12437154491809786,0.038866173774325635,Flowering
15,ARI,Tamarix ramosissima,Tamarix ramosissima,exotic,76,73.36631231027908,289.4637275160405,2.9435693068298785,9.160633310725952,0.9172684789599032,1.0088876937967469e-5,2.2761000595423997e-5,1.2575817889820323e-5,2.2094787172478587e-5,291.58485550462154,3.1733338706073533,8.428052318788502,0.9274050045587897,8.574855212759701e-6,1.9663425565686052e-5,1.1376528275485413e-5,2.0385976206421626e-5,294.26847947773183,3.121179106148031,6.726447527218019,0.9397574401843177,5.353731236262517e-6,1.3181286000423237e-5,6.799572213816568e-6,1.4991155043499452e-5,Eriogonum microtheca,native,32,33.296728184752645,297.466991519928,2.9290635341297238,3.6206163522126933,1.047540396101735,1.1623493020830711e-5,2.0805689801584517e-5,1.5172864234542896e-5,1.8028095179491273e-5,297.81801404953,2.900188679073395,2.4199381350479237,0.8377848873772998,2.1880803001808148e-5,3.299416496302936e-5,2.2028847535804996e-5,2.4510011524497815e-5,295.5741303126017,2.922969457953629,5.2188641156918205,0.6967382142664799,2.03594824170208e-5,3.6999476360105125e-5,1.5057936807953812e-5,1.9751411937125613e-5,124.59332571566486,253.77129915933435,Northern America,5337,-111.65286061285502,34.279012043275934,Woody,34.279012043275934,0.113816727452382,0.04446786810465678,Flowering
16,ARK,Pueraria montana,Pueraria montana,exotic,25,25.563241034104017,298.06994356282553,2.5842745400434866,3.1473172079700014,0.9634746485769172,7.879813162364376e-5,1.1701394900300969e-4,4.7709854096850136e-5,5.215210157482751e-5,299.61551314290364,2.386606036874931,3.4412697469755713,0.7269074263237167,6.452879654818489e-5,1.048099684325854e-4,2.7841454946083085e-5,3.795450080164111e-5,298.7964350585938,2.0330164678814064,3.8103328669689733,0.5632835845071371,8.628303317263342e-5,1.326820940119633e-4,4.786776853279894e-5,5.750443205875418e-5,Amphicarpaea bracteata,native,36,10.005585040424387,298.3556414003725,2.1811032532175365,1.9527705233514765,0.6274744102489607,9.220163955777133e-5,1.3835679321095697e-4,4.251305987586074e-5,5.0259399508444645e-5,300.0068143491392,1.9501047551369386,1.6357533232352344,0.3593024328992722,7.271671136505599e-5,1.236603314240258e-4,2.4284973057757745e-5,3.234268193939993e-5,298.8776577419705,1.965708536650144,1.4740118045925683,0.3208736540690542,8.9963126645083925e-05,1.405519034074531e-4,4.292500934140906e-5,4.8598091625941824e-5,239.10248846912984,244.63259845003702,Northern America,3279,-92.44611055054087,34.89484509778847,Herbaceous,34.89484509778847,0.2960243271610614,0.06849605976360694,Flowering
17,ASS,Lantana camara,Lantana camara,exotic,40,106.77975392854896,296.13950304667156,1.2180953330557978,4.515861453970439,0.40761546926263814,2.0349686473130957e-4,1.0445161356030198e-4,1.2880096526346157e-4,4.537633211574538e-5,296.35009724934895,1.2280190882054682,3.999366657583841,0.4174878165529454,2.0101965115245867e-4,1.0318133602216379e-4,1.3060056444393064e-4,3.641470728859781e-5,295.9180392456055,1.2831524458614698,3.8340493176551553,0.48744569277330563,2.0240153267561567e-4,9.965520303266472e-5,1.4167112794874557e-4,4.435803540673083e-5,Papilionanthe teres,native,21,18.593192684188395,293.1203308589875,1.7118472509530038,1.6387681902078322,0.5239443386845859,3.81048373829309e-5,6.510623812613721e-5,3.5450031149940775e-5,3.5994801535519694e-5,296.185500953311,2.0152549691872594,1.7956663283197185,0.6532971545981506,7.541374393674802e-5,8.654299204773889e-5,5.977739869276058e-5,4.077255846456691e-5,298.36321827721974,1.715492262738287,1.1362282167746698,0.29391421661547745,1.4623037147425445e-4,1.2362756053567098e-4,7.485837850625673e-5,3.3356875597745124e-5,255.34189340202292,114.61835138930971,Asia-Tropical,8136,92.84621514787054,25.476532278775597,Woody,25.476532278775597,-1.5297815917008069,0.09180127481828249,Flowering
18,ASS,Lantana camara,Lantana camara,exotic,40,106.77975392854896,296.13950304667156,1.2180953330557978,4.515861453970439,0.40761546926263814,2.0349686473130957e-4,1.0445161356030198e-4,1.2880096526346157e-4,4.537633211574538e-5,296.35009724934895,1.2280190882054682,3.999366657583841,0.4174878165529454,2.0101965115245867e-4,1.0318133602216379e-4,1.3060056444393064e-4,3.641470728859781e-5,295.9180392456055,1.2831524458614698,3.8340493176551553,0.48744569277330563,2.0240153267561567e-4,9.965520303266472e-5,1.4167112794874557e-4,4.435803540673083e-5,Rhynchostylis retusa,native,25,16.82319433315826,291.30277486165363,1.4121179664407955,2.5850253490759836,0.49346023819574963,5.0590470478805825e-5,7.155975089212352e-5,3.056951709486267e-5,2.877168027003696e-5,294.78013928222657,1.768782009187677,3.4564022006514867,0.836890146589959,5.9498556696848225e-5,8.02510577664849e-5,3.9192067258967764e-5,3.324862402391855e-5,296.8509216308594,1.797934781682172,2.0380957550294165,0.2949907030130487,1.1989617837168964e-4,1.1502262342191014e-4,5.5834967672294244e-5,3.1009360714993676e-5,255.34189340202292,106.00378892157512,Asia-Tropical,8136,92.84621514787054,25.476532278775597,Woody,25.476532278775597,-1.4656125480433064,0.08152323185370763,Flowering
19,AUT,Reynoutria japonica,Reynoutria japonica,exotic,26,20.35693713313299,290.9613424056616,2.688016144219224,3.381478368470533,0.5099197783702253,1.4008541535843745e-4,1.3863782021409377e-4,6.962433295387858e-5,4.555151299109868e-5,291.66500060252656,2.4522256639396627,2.922737347598896,0.4909688026291941,1.4015567035389453e-4,1.3827139561849457e-4,6.107086409211879e-5,4.012880161520339e-5,290.13666679186696,2.68025671783984,2.9996922744370744,0.6198625111846413,1.4877506999702483e-4,1.3505005304785883e-4,6.403309378296498e-5,4.2304731448822e-5,Polygonum aviculare,native,41,43.181497419266016,287.6574966306609,3.005203766449944,6.342453645117324,0.5207915534640555,1.3430438995094498e-4,9.987985812542098e-5,1.2974570605952843e-4,4.706643610154789e-5,290.01175408091973,2.813329414991081,4.700577403850464,0.7579929177847219,1.329098594032828e-4,1.241815812480844e-4,7.962684347798799e-5,4.4671781340517005e-5,290.29592761528204,2.771981464719706,3.6573441775907654,0.6014179370808904,1.2324367781626182e-4,1.222853102603012e-4,6.252351311691851e-5,4.119407843973266e-5,248.8931259712904,223.4462439781676,Europe,6226,14.11431727595274,47.59898065178361,Herbaceous,47.59898065178361,-0.05168193650601835,0.06287171536816413,Flowering
20,BGM,Reynoutria japonica,Reynoutria japonica,exotic,63,21.253348085005005,291.5148448802807,2.7939528302388945,1.4334264817662985,0.5964715711442885,9.062808723027915e-5,9.458715324404944e-5,5.3880863175598475e-5,3.606381190662095e-5,291.45626563016697,2.557987895373157,1.758164330980645,0.9860766659713556,8.597721325989974e-5,9.253381491398375e-5,4.928642765449961e-5,3.310171094146495e-5,290.0830197773283,2.4805183397568094,2.432905491400113,0.7772655058058211,8.266730541939647e-5,8.737070782824403e-5,3.4004069223611945e-5,2.449979754397112e-5,Polygonum aviculare,native,52,29.071845597223962,288.6641230069674,3.131389579645737,3.598730621786109,0.7358476476284456,8.489861775982904e-5,9.916665021236344e-5,4.725169460689107e-5,4.059025202234786e-5,290.50762512989536,2.560872371057856,2.9187065756086525,0.6901485912146126,9.89719388152017e-5,9.853589944292112e-5,7.029194625505394e-5,4.4855185222615494e-5,290.8036482004019,2.4963983769681155,2.2081155026515553,0.7382076324231118,8.690236082886382e-5,9.324206605801122e-5,4.695916426518687e-5,2.8863588251071933e-5,256.8548311262892,227.6372792887941,Europe,3502,4.783549725981297,50.57506983297692,Herbaceous,50.57506983297692,-0.1116042768028269,0.03515793951509242,Flowering
21,BRC,Lythrum salicaria,Lythrum salicaria,exotic,360,22.107791282795144,286.265071665446,2.961478653471303,3.4572033623584177,1.0874484502449302,1.5249578510837176e-4,1.487223308499058e-4,9.98261439605907e-5,4.8690582568288386e-5,290.28813263504594,3.161627557202664,3.5703317299434754,1.0661274287288829,1.0285669431258501e-4,1.2725492590164126e-4,8.252961417024891e-5,6.299313808558864e-5,292.51046093693486,3.1474617760568173,2.671200712317588,0.9040318261170434,6.643969557052193e-5,1.0481574807496915e-4,5.842827658214723e-5,6.374485812863426e-5,Epilobium latifolium,native,827,22.169311289860136,277.2889140598431,3.050081200944896,4.24988066217202,1.1285167614891118,3.514755938865109e-4,4.735733345187333e-5,1.1904703778247122e-4,5.701798811934459e-5,282.43941621484413,3.5236825185807255,4.235569481029352,1.2966225731534868,2.536851608249232e-4,9.797317428036005e-5,1.5474498214550415e-4,6.659853687608828e-5,285.83789973968175,3.3864684745864366,3.2492911166731817,0.8822853534536221,1.3752303179107722e-4,1.046811361678762e-4,1.255702665670998e-4,5.182005189770299e-5,217.7935357434277,209.1418733091146,Northern America,4055,-124.36040393292899,54.55913623446465,Herbaceous,54.55913623446465,1.750967213545896,0.005278410831582541,Flowering
22,BRC,Lythrum salicaria,Lythrum salicaria,exotic,360,22.107791282795144,286.265071665446,2.961478653471303,3.4572033623584177,1.0874484502449302,1.5249578510837176e-4,1.487223308499058e-4,9.98261439605907e-5,4.8690582568288386e-5,290.28813263504594,3.161627557202664,3.5703317299434754,1.0661274287288829,1.0285669431258501e-4,1.2725492590164126e-4,8.252961417024891e-5,6.299313808558864e-5,292.51046093693486,3.1474617760568173,2.671200712317588,0.9040318261170434,6.643969557052193e-5,1.0481574807496915e-4,5.842827658214723e-5,6.374485812863426e-5,Epilobium angustifolium,native,2780,23.198653074324373,272.85592790288035,-4.345335573200686,275.694569009369,268.2241123657591,-7.193258800825145,-7.1934300040494374,268.1458174102377,268.14581281570116,277.75159261836137,-3.9215065463006757,275.81910252255335,268.2360012182962,-7.193346228359591,-7.193400312571163,268.1458150639791,268.1458136125157,281.3023317905124,-3.8842892967836873,275.906856442255,268.2366372378659,-7.193427935942006,-7.193410955718083,268.14581287120785,268.1458133268893,217.7935357434277,205.73462725403334,Northern America,4055,-124.36040393292899,54.55913623446465,Herbaceous,54.55913623446465,-0.02849982811613517,0.003137619345605492,Flowering
23,BRC,Lythrum salicaria,Lythrum salicaria,exotic,360,22.107791282795144,286.265071665446,2.961478653471303,3.4572033623584177,1.0874484502449302,1.5249578510837176e-4,1.487223308499058e-4,9.98261439605907e-5,4.8690582568288386e-5,290.28813263504594,3.161627557202664,3.5703317299434754,1.0661274287288829,1.0285669431258501e-4,1.2725492590164126e-4,8.252961417024891e-5,6.299313808558864e-5,292.51046093693486,3.1474617760568173,2.671200712317588,0.9040318261170434,6.643969557052193e-5,1.0481574807496915e-4,5.842827658214723e-5,6.374485812863426e-5,Clarkia amoena,native,134,32.306031312271315,280.62201501647036,1.7131793806409754,3.515950615948894,0.6514424140887223,1.2538945029709402e-4,1.4118661462080988e-4,4.619601647550639e-5,3.602999909022005e-5,283.74562740800394,2.137421705775234,3.2094798985331763,0.6811145036593086,9.968082839423013e-5,1.4320735753842558e-4,4.197593552619021e-5,3.3884075229543775e-5,286.4563338701998,2.2801873294302357,2.497452682201496,0.6508119178194176,7.412976183702487e-5,1.1874378812953414e-4,3.461511305382938e-5,3.6785739284273137e-5,217.7935357434277,170.1866858795176,Northern America,4055,-124.36040393292899,54.55913623446465,Herbaceous,54.55913623446465,-0.30550638782277106,0.010334932111136811,Flowering
24,BRC,Lythrum salicaria,Lythrum salicaria,exotic,360,22.107791282795144,286.265071665446,2.961478653471303,3.4572033623584177,1.0874484502449302,1.5249578510837176e-4,1.487223308499058e-4,9.98261439605907e-5,4.8690582568288386e-5,290.28813263504594,3.161627557202664,3.5703317299434754,1.0661274287288829,1.0285669431258501e-4,1.2725492590164126e-4,8.252961417024891e-5,6.299313808558864e-5,292.51046093693486,3.1474617760568173,2.671200712317588,0.9040318261170434,6.643969557052193e-5,1.0481574807496915e-4,5.842827658214723e-5,6.374485812863426e-5,Circaea alpina,native,348,21.947479718949158,278.4374074066279,2.130470563251438,2.587168844078852,0.8217119585332257,2.5278863198049245e-4,1.1867476501635217e-4,1.2473185637547544e-4,6.986170379988677e-5,282.4786047252202,2.7002580728887855,2.760956290895659,0.9393627910795534,2.2964828005984792e-4,1.390465564129947e-4,1.3795761300522942e-4,6.457422788868018e-5,286.32593592501235,2.8616334705830604,2.3064242143502787,0.8638972491602647,1.7375937806498018e-4,1.528556091145391e-4,1.1903353409056095e-4,5.288645483879021e-5,217.7935357434277,171.53092166670973,Northern America,4055,-124.36040393292899,54.55913623446465,Herbaceous,54.55913623446465,0.8885156122412052,0.006208869239951326,Flowering
25,BRC,Lythrum salicaria,Lythrum salicaria,exotic,360,22.107791282795144,286.265071665446,2.961478653471303,3.4572033623584177,1.0874484502449302,1.5249578510837176e-4,1.487223308499058e-4,9.98261439605907e-5,4.8690582568288386e-5,290.28813263504594,3.161627557202664,3.5703317299434754,1.0661274287288829,1.0285669431258501e-4,1.2725492590164126e-4,8.252961417024891e-5,6.299313808558864e-5,292.51046093693486,3.1474617760568173,2.671200712317588,0.9040318261170434,6.643969557052193e-5,1.0481574807496915e-4,5.842827658214723e-5,6.374485812863426e-5,Epilobium ciliatum,native,173,29.141218324155652,282.25562535986046,2.5692965374662964,4.585094402910562,0.9289553517533667,2.1813623413001452e-4,1.259450719930561e-4,1.290303326053286e-4,6.533620042744302e-5,285.8812248332882,2.8445944735467377,3.8307294804529692,1.1169641880450945,1.6352800234233292e-4,1.393963672642788e-4,1.1575701761772e-4,5.7905134767238746e-5,288.57125333517735,2.67613005445064,2.7470813724142387,0.9477428740519762,1.148700882020484e-4,1.4219709955606605e-4,7.629407424535498e-5,5.3902032562027815e-5,217.7935357434277,202.82486495772974,Northern America,4055,-124.36040393292899,54.55913623446465,Herbaceous,54.55913623446465,0.595146273494787,0.00889039391083349,Flowering
26,BRC,Lythrum salicaria,Lythrum salicaria,exotic,360,22.107791282795144,286.265071665446,2.961478653471303,3.4572033623584177,1.0874484502449302,1.5249578510837176e-4,1.487223308499058e-4,9.98261439605907e-5,4.8690582568288386e-5,290.28813263504594,3.161627557202664,3.5703317299434754,1.0661274287288829,1.0285669431258501e-4,1.2725492590164126e-4,8.252961417024891e-5,6.299313808558864e-5,292.51046093693486,3.1474617760568173,2.671200712317588,0.9040318261170434,6.643969557052193e-5,1.0481574807496915e-4,5.842827658214723e-5,6.374485812863426e-5,Epilobium luteum,native,41,19.236228028623895,281.41050434887893,3.685659524831757,3.7622077310699904,1.167624344539106,3.9836617649866783e-4,6.140361910991971e-5,1.2195809963543426e-4,7.584229829297792e-5,285.77260144241455,3.753410311466064,3.566618461756413,1.0509144599900135,2.499197412933471e-4,1.1818179831284838e-4,1.6521918588886393e-4,7.833701121599721e-5,287.20130171116773,3.5349276424645737,2.448652143304872,0.6595639255405712,1.0390791019422371e-4,1.2418613825004225e-4,5.520432094396269e-5,5.221758463524436e-5,217.7935357434277,232.88851467159975,Northern America,4055,-124.36040393292899,54.55913623446465,Herbaceous,54.55913623446465,2.3998156729062807,0.034348963405811096,Flowering
27,BRC,Lythrum salicaria,Lythrum salicaria,exotic,360,22.107791282795144,286.265071665446,2.961478653471303,3.4572033623584177,1.0874484502449302,1.5249578510837176e-4,1.487223308499058e-4,9.98261439605907e-5,4.8690582568288386e-5,290.28813263504594,3.161627557202664,3.5703317299434754,1.0661274287288829,1.0285669431258501e-4,1.2725492590164126e-4,8.252961417024891e-5,6.299313808558864e-5,292.51046093693486,3.1474617760568173,2.671200712317588,0.9040318261170434,6.643969557052193e-5,1.0481574807496915e-4,5.842827658214723e-5,6.374485812863426e-5,Oenothera biennis,native,53,35.052067997237906,285.875176522117,2.771404104204775,4.86050445356081,0.752454447823631,1.9327589491747348e-4,1.3592136011174818e-4,1.349954060548429e-4,6.30107167234455e-5,288.8120799898351,2.922777561707016,3.859355294046453,1.01003843607653,1.4750071909156888e-4,1.4710507281036757e-4,1.0326989530737647e-4,5.187478824493995e-5,290.4596148412932,2.895614424300961,3.5458056587363758,0.6593089607875228,1.0997615529701504e-4,1.3657585217684257e-4,8.738272842905214e-5,7.429253158600239e-5,217.7935357434277,226.37922662692415,Northern America,4055,-124.36040393292899,54.55913623446465,Herbaceous,54.55913623446465,0.3879344681435318,0.021827897404837298,Flowering
28,BRC,Lythrum salicaria,Lythrum salicaria,exotic,360,22.107791282795144,286.265071665446,2.961478653471303,3.4572033623584177,1.0874484502449302,1.5249578510837176e-4,1.487223308499058e-4,9.98261439605907e-5,4.8690582568288386e-5,290.28813263504594,3.161627557202664,3.5703317299434754,1.0661274287288829,1.0285669431258501e-4,1.2725492590164126e-4,8.252961417024891e-5,6.299313808558864e-5,292.51046093693486,3.1474617760568173,2.671200712317588,0.9040318261170434,6.643969557052193e-5,1.0481574807496915e-4,5.842827658214723e-5,6.374485812863426e-5,Epilobium brachycarpum,native,31,20.664018216653073,283.66306815198675,3.2000616569001514,5.449344499824974,0.9846577533701408,2.0882849273442074e-4,9.873795978780709e-5,1.5469618898036641e-4,6.432565010129367e-5,288.1680981707829,3.512119802546754,5.699899088235863,0.8157767555903115,1.29345911376437e-4,8.841454508136303e-5,1.49659809424833e-4,5.09875940513248e-5,291.06314001596104,3.55803408063059,3.7545009200948534,0.6675040327433934,5.787333951397719e-5,8.774185217114307e-5,7.049170688363512e-5,5.4600860724203736e-5,217.7935357434277,219.00292113968206,Northern America,4055,-124.36040393292899,54.55913623446465,Herbaceous,54.55913623446465,0.5350471530515682,0.035401923439672266,Flowering
29,BRC,Lythrum salicaria,Lythrum salicaria,exotic,360,22.107791282795144,286.265071665446,2.961478653471303,3.4572033623584177,1.0874484502449302,1.5249578510837176e-4,1.487223308499058e-4,9.98261439605907e-5,4.8690582568288386e-5,290.28813263504594,3.161627557202664,3.5703317299434754,1.0661274287288829,1.0285669431258501e-4,1.2725492590164126e-4,8.252961417024891e-5,6.299313808558864e-5,292.51046093693486,3.1474617760568173,2.671200712317588,0.9040318261170434,6.643969557052193e-5,1.0481574807496915e-4,5.842827658214723e-5,6.374485812863426e-5,Clarkia pulchella,native,62,16.597251848143102,278.35260565973095,2.94307739005079,3.1193241271071015,0.8869191025654786,3.334903377224334e-4,7.087853159050124e-5,1.3443812211497893e-4,7.043932346670535e-5,283.82835919780115,3.298639772692806,3.439364274389806,0.9139011650915401,2.256631934068574e-4,1.2301125806890055e-4,1.4456603400115017e-4,4.967729366226511e-5,288.7287738102739,3.713898454162461,2.2874260508934006,0.7711566774819747,9.797964257911777e-5,1.240524959819796e-4,5.2148089139685335e-5,3.9144442283620863e-5,217.7935357434277,178.7247155474696,Northern America,4055,-124.36040393292899,54.55913623446465,Herbaceous,54.55913623446465,1.7115501272917217,0.022377667664079625,Flowering
30,BRC,Lythrum salicaria,Lythrum salicaria,exotic,360,22.107791282795144,286.265071665446,2.961478653471303,3.4572033623584177,1.0874484502449302,1.5249578510837176e-4,1.487223308499058e-4,9.98261439605907e-5,4.8690582568288386e-5,290.28813263504594,3.161627557202664,3.5703317299434754,1.0661274287288829,1.0285669431258501e-4,1.2725492590164126e-4,8.252961417024891e-5,6.299313808558864e-5,292.51046093693486,3.1474617760568173,2.671200712317588,0.9040318261170434,6.643969557052193e-5,1.0481574807496915e-4,5.842827658214723e-5,6.374485812863426e-5,Oenothera pallida,native,58,21.81289906426766,277.4779712194684,2.871083642155788,3.7431259185275456,0.7759020634899699,3.660305700494713e-4,5.4868811673175615e-5,1.4005816303357726e-4,7.294048122748615e-5,282.0135371065688,3.2337329071021914,3.5440729618020814,0.855620959536225,2.871159427937405e-4,1.0059154720188055e-4,1.7309282997015612e-4,6.644063343251946e-5,287.9810709986193,3.2198256097091713,3.167800428543684,0.6223866186557622,8.685620754415201e-5,1.253588091922902e-4,4.65042260733308e-5,4.3011401837453176e-5,217.7935357434277,159.4837205840904,Northern America,4055,-124.36040393292899,54.55913623446465,Herbaceous,54.55913623446465,2.0062400660178352,0.024833749435604957,Flowering
31,BRC,Reynoutria japonica,Reynoutria japonica,exotic,72,15.730514844325176,288.56390592787,2.836793906082123,3.055295172483981,1.1820084244853932,1.7068423817274156e-4,1.5742563861764853e-4,1.1277635994644464e-4,5.790115480943494e-5,291.17868310433846,2.913160441441447,2.3189121172372107,0.7276756631843021,1.0289280330758557e-4,1.3669312721909348e-4,8.776751403171712e-5,5.700503914309504e-5,290.93473711367005,2.703794791905473,2.2256441435153063,0.6511054590536602,9.727228514104456e-5,1.427869119407111e-4,6.641013697819704e-5,4.504697484345129e-5,Polygonum paronychia,native,22,55.332123123860484,283.00969252152873,1.7977606541910742,3.5955171219717816,0.5425792898769115,3.5283413511732865e-5,3.7962460865004674e-5,3.371057857355563e-5,3.708792455107696e-5,284.68542896617544,1.7475706876227637,2.3604630639805344,0.4991385333945013,2.8393323569545863e-5,3.6276677373715824e-5,3.2455275476995294e-5,3.778105388042298e-5,286.53660458651456,2.1865784371453874,3.126985353617772,0.8141854970915309,3.123329672476651e-5,4.013927279478366e-5,4.287545233667669e-5,4.903711135382992e-5,247.2287555875459,184.24608829054344,Northern America,4055,-124.36040393292899,54.55913623446465,Herbaceous,54.55913623446465,-1.3379426914325134,0.06886519309640071,Flowering
